"amount","timeOffset","idTo","idFrom","nameTo","nameFrom"
"4704.402310824591","74332","23-0008432","4516890048079522","Quisuc","Damian Schmidt"
"12362.52263240809","74335","73-0000254","4205569040055427","Nonos","Matthew Buckner"
"3683.867920628135","74336","52-0004421","4883477984188528","SuperMemo","Adrian Tate"
"4927.382359236859","74338","23-0000369","4161981667647182","Erntogra","Thomas Walls"
"15639.676744839438","74340","43-0000995","4161981667647182","Yrsa","Thomas Walls"
"11500.7785784267","74348","82-0007635","4794963500571048","Robutenia","Brooklyn Bennett"
"12589.548109801613","74351","65-0006225","4669225761220653","Alist","Reagan Ford"
"17482.39843504673","74353","48-0007552","4146177205269650","Datastore LLC","Alexis Sullivan"
"7404.728524871009","74358","51-0008715","4146177205269650","QuickLink Associates","Alexis Sullivan"
"10565.33153299789","74363","05-0001022","4615520989644311","Robutenia LLC","Dylan Baker"
"13724.51307749017","74365","05-0008600","4615520989644311","Gualas Company","Dylan Baker"
"5381.519939335569","74372","22-0008851","4528345749869040","Datastore Industries","David Berg"
"4281.312810506846","74373","43-0001131","4389696512811454","Linger Inc.","Connor Houston"
"4858.030781163324","74375","36-0007315","4958235553584299","Woods Inc.","Nathan Ellison"
"12072.985530158532","74382","34-0006093","4808278670563095","SuperMemo","Liam Fields"
"6393.09569015401","74394","26-0008279","4864702463455558","SuperMemo Limited","Arianna Mercer"
"10567.316719004728","74399","15-0002056","4908082247727939","Alist","Caroline Frederick"
"4335.0960304429245","74402","39-0004999","4409487764873418","Quicker","Connor Howard"
"6025.222979121539","74408","48-0009265","4284856972457869","Furba","Charlotte Flowers"
"9749.804192638501","74412","90-0000437","4284856972457869","SuperMemo","Charlotte Flowers"
"3207.084358331423","74416","80-0001142","4927735670565400","Furba Associates","Isabella Poole"
"10654.12282381834","74417","01-0000732","4927735670565400","Klein","Isabella Poole"
"10403.466966561153","74418","24-0003796","4417582676137967","Klein Consulting","Layla Dale"
"4420.154198681588","74425","53-0006448","4246428063766769","Buapel Industries","Ariana Leblanc"
"848.077704270786","74427","80-0001142","4439188743187987","Furba Associates","Tristan Pacheco"
"5475.222464890254","74436","21-0005047","4330981663911422","Interdem Ltd","Landon Mills"
"3757.6464670131686","74444","84-0000621","4624911749099368","Klein Consulting","Logan Adams"
"6544.452293094653","74446","74-0009720","4624911749099368","Buapel Industries","Logan Adams"
"10812.96476006187","74448","27-0007457","4624911749099368","Quisuc","Logan Adams"
"6189.166287263749","74449","93-0002628","4624911749099368","Morsem Industries","Logan Adams"
"6610.334425763591","74452","22-0006785","4813182188535590","Yrsa","Levi Avery"
"5809.22372332991","74453","39-0002150","4813182188535590","Gualas","Levi Avery"
"9146.17859287418","74455","35-0001409","4086921210366767","Alist","Sebastian Barlow"
"12879.485723232943","74456","03-0005168","4654099334678789","Yrsa","Nathan Mathis"
"8923.944593659315","74461","64-0003168","4872679179874134","Felics LLC","Caleb Massey"
"6730.808504319322","74462","59-0006985","4872679179874134","Interdem Company","Caleb Massey"
"17197.10476446487","74473","15-0003005","4536447260728751","Morsem Industries","Liam Herman"
"3230.4733756077185","74479","50-0003805","4278013896038825","Vitae","Mackenzie Morse"
"338.38119689248833","74482","93-0003238","4650441007141014","MemorTech","Audrey Roberson"
"3792.342370694362","74483","36-0007378","4075568791283029","Datastore","Bentley Guthrie"
"10872.174394519581","74484","26-0009516","4075568791283029","QuickLink","Bentley Guthrie"
"5189.325148025886","74486","82-0001602","4877343641150723","Gualas Ltd","Trinity Dunn"
"8627.270520647977","74487","42-0000394","4977015401707962","Klein","Henry White"
"7529.540593167299","74496","65-0006225","4564913584950228","Alist","Liam Rivas"
"7910.955949877729","74499","57-0004864","4774500537837523","Datastore","Sofia Gonzales"
"9251.622780100442","74501","02-0003007","4774500537837523","SuperMemo","Sofia Gonzales"
"13073.60432967291","74503","52-0004421","4600807260067008","SuperMemo","Joseph Pratt"
"11607.463748492588","74506","86-0006223","4472818339044691","Furba Company","Ayden Curry"
"9009.354679921165","74513","23-0000369","4976030690620082","Erntogra","Carson Mcneil"
"6404.768413593209","74515","81-0004521","4553329339916112","Nonos","Layla Love"
"12351.920337427076","74518","65-0004598","4539850300509478","MemorTech","Lydia Ashley"
"20833.804548880955","74525","23-0000369","4057788733769941","Erntogra","James Ballard"
"8368.039596017807","74527","58-0007449","4295433134382620","FlyHigh Consulting","Sofia Flynn"
"960.3640745939347","74528","48-0007456","4295433134382620","Alist","Sofia Flynn"
"5505.067015244543","74529","44-0003715","4532892179269146","Klein","Cooper Benton"
"8760.472736559834","74532","24-0002737","4642989972616064","Woods Associates","Kennedy Becker"
"5372.105081606692","74533","45-0004470","4067395693936060","Hostes Limited","Jose Talley"
"11769.08290126997","74537","27-0007457","4127550473618654","Quisuc","Nolan Foreman"
"623.8277889376623","74541","93-0003587","4719590868234695","Interdem Limited","Evelyn Weeks"
"10309.698505348488","74553","93-0003587","4511462040359412","Interdem Limited","Morgan Donaldson"
"13200.918094680463","74554","22-0006785","4511462040359412","Yrsa","Morgan Donaldson"
"1686.3750016836366","74555","39-0005558","4511462040359412","Nonos","Morgan Donaldson"
"19790.28402139226","74556","04-0005397","4511462040359412","Klein","Morgan Donaldson"
"8273.661605570975","74558","12-0002471","4202581290081469","Warst","Brooklyn Charles"
"9520.480389988512","74559","88-0004173","4672189090860057","Klein Limited","Liam Martin"
"10187.601599085876","74560","71-0001909","4638869645511551","Woods","Isaiah Alford"
"4026.5064980905563","74562","50-0000685","4478010400874164","Hostes Associates","Ella Britt"
"3039.0632678316924","74567","10-0009196","4430313571474138","SuperMemo","Morgan Melton"
"6613.56171213526","74568","40-0004041","4597876698434440","Erntogra Associates","Nolan Edwards"
"15654.634639430202","74569","02-0000021","4868926943916766","Hostes Inc.","Mackenzie Curtis"
"1946.0444310213734","74579","00-0005711","4739864811044519","Yrsa Inc.","Luis Whitfield"
"10011.966460492125","74580","80-0005916","4739864811044519","Terson LLC","Luis Whitfield"
"1376.951173716956","74587","34-0007462","4017385101040044","Quicker Limited","Carson Murray"
"7560.135750182893","74590","48-0004741","4652718452592116","Furba","Levi Hardin"
"9787.577121500966","74601","45-0009998","4912710665650142","SuperMemo","Makayla Mcdowell"
"15148.600636210424","74602","22-0006785","4912710665650142","Yrsa","Makayla Mcdowell"
"12832.04476181612","74608","23-0008945","4307599548532442","Terson Ltd","Sophie Roman"
"157.42265414568465","74610","52-0001242","4307599548532442","Terson","Sophie Roman"
"7781.9622716158665","74615","91-0009634","4059516143101381","FlyHigh Industries","Adrian Miles"
"10667.806294789587","74618","99-0009488","4575563620734529","FlyHigh LLC","Morgan Hunt"
"3605.010925616812","74620","92-0008906","4575563620734529","Quicker Industries","Morgan Hunt"
"4888.504249984882","74623","12-0002471","4575563620734529","Warst","Morgan Hunt"
"10417.23563189551","74624","87-0005976","4101664525287234","Felics Company","Katherine Hyde"
"5893.101344558958","74633","38-0005417","4425140630611740","Felics","Brandon Frederick"
"13332.041660718212","74646","31-0000111","4310213830299208","Beans","Connor Rich"
"6368.920441193729","74648","93-0000861","4892844970450163","Quisuc Industries","Amelia Winters"
"8971.572935367327","74651","03-0005168","4690256713621659","Yrsa","Jeremiah Gonzalez"
"8611.895159408266","74652","74-0009720","4690256713621659","Buapel Industries","Jeremiah Gonzalez"
"5137.981283151694","74655","36-0007378","4690256713621659","Datastore","Jeremiah Gonzalez"
"588.169137569349","74656","23-0008388","4363003730121966","MemorTech","Ava Harrington"
"2135.079606051968","74659","82-0001602","4360341988971192","Gualas Ltd","Joshua Glover"
"10229.622553887028","74661","02-0007280","4203231217806858","Vitae Ltd","William Finley"
"5298.170607385602","74662","63-0008192","4620442192594691","Quicker Associates","Samuel Moody"
"18828.810494136167","74663","75-0005458","4063209563133993","Morsem","Isaac Mccarty"
"11047.791589207205","74665","81-0008841","4268045549586877","Gualas","Kaylee Frazier"
"4252.795465480974","74666","46-0004285","4268045549586877","Terson","Kaylee Frazier"
"3450.01201718055","74667","39-0004999","4660285176139939","Quicker","Ashley Decker"
"13965.670238563622","74668","15-0003005","4660285176139939","Morsem Industries","Ashley Decker"
"72.83114186965577","74673","23-0000369","4422964465248556","Erntogra","David Ward"
"13179.02697564338","74674","45-0009998","4422964465248556","SuperMemo","David Ward"
"4641.153526840396","74681","23-0004685","4019952279003753","Nonos Industries","Aubree Anthony"
"12569.208477717739","74682","23-0001463","4289251013033132","FlyHigh","Mason Workman"
"9030.217290350989","74688","53-0000892","4295738039228649","Beans Company","Khloe Mullen"
"14758.158324493015","74693","34-0006093","4900861271857219","SuperMemo","Brayden Wilkerson"
"8685.19418945772","74697","50-0003805","4140912119429271","Vitae","William Castillo"
"4534.107208995854","74698","50-0003805","4012212980730146","Vitae","Easton Howell"
"12457.800328905832","74702","45-0004472","4442982245804767","Beans","William Anthony"
"1000.2841441797491","74710","24-0002938","4651740192714967","Quicker","Nathan Hahn"
"21485.59040438277","74717","24-0003796","4318049672061682","Klein Consulting","Samantha Blair"
"13031.659928810564","74726","88-0008193","4922463948057150","Felics LLC","Ella Guy"
"6829.806439668139","74728","66-0001182","4922463948057150","Terson LLC","Ella Guy"
"10607.167738145588","74729","39-0009205","4568525421391220","SuperMemo Industries","Luis Fletcher"
"17250.380558271507","74730","55-0003002","4568525421391220","Interdem LLC","Luis Fletcher"
"47.72781081907942","74731","05-0001022","4568525421391220","Robutenia LLC","Luis Fletcher"
"6639.946312757165","74732","90-0004823","4568525421391220","Linger Limited","Luis Fletcher"
"2488.0289711297664","74733","30-0004753","4598963889759345","Klein","Samantha Albert"
"5074.423158579956","74734","64-0003168","4860191039672652","Felics LLC","Khloe Aguilar"
"9617.66743584795","74741","13-0005158","4816009292999031","QuickLink","Justin Cross"
"4442.0125230859285","74756","31-0000111","4239507255459439","Beans","Audrey Coleman"
"11015.941739870981","74757","53-0008616","4881904753176030","Erntogra","Mackenzie Pearson"
"860.9327104084241","74758","03-0005168","4422742266278273","Yrsa","Dominic Shannon"
"10125.879435664525","74777","27-0007457","4209787054427128","Quisuc","Lucas Santiago"
"7979.469200617695","74789","03-0001262","4331886411318300","MemorTech","Evan Crawford"
"20760.079347868697","74790","93-0002628","4458498802792510","Morsem Industries","Logan Dunlap"
"2281.8094288810244","74791","10-0009196","4075924562824709","SuperMemo","Landon Carlson"
"16108.985184581448","74797","73-0000254","4460667372799222","Nonos","Emma Huff"
"3048.079387053497","74799","54-0003611","4226934046603601","Datastore Consulting","Anthony Diaz"
"15530.447871106231","74800","90-0000437","4226934046603601","SuperMemo","Anthony Diaz"
"10781.713605988813","74811","40-0004041","4411281019249524","Erntogra Associates","Kayden Holcomb"
"5556.216311493","74818","23-0004685","4581254757531928","Nonos Industries","Carlos Moses"
"4624.375401317357","74820","24-0002737","4581254757531928","Woods Associates","Carlos Moses"
"7001.7481662600785","74821","26-0008227","4581254757531928","Furba","Carlos Moses"
"1988.9125773603046","74823","03-0001737","4419145986968618","Robutenia","Connor Salinas"
"3755.111659607201","74830","40-0004041","4428205977831107","Erntogra Associates","Aubrey Medina"
"11122.59424988467","74840","30-0007443","4971521502154356","Porta","Samantha Anderson"
"565.2059020811666","74842","64-0003168","4751316150101353","Felics LLC","Peyton Mccoy"
"13190.44140206412","74856","52-0004421","4855360720692579","SuperMemo","Caleb Golden"
"455.8168780542728","74857","58-0007449","4690591502597714","FlyHigh Consulting","Ariana Shepherd"
"3879.667792094428","74862","13-0005158","4156779725027711","QuickLink","William Berger"
"5297.744324527375","74867","65-0006225","4132980803492624","Alist","Stella Mclaughlin"
"10889.150759540622","74868","56-0006095","4132980803492624","Woods","Stella Mclaughlin"
"9488.04610281638","74870","88-0006357","4531367827676258","Klein","Madison Peck"
"10851.363331156677","74875","48-0004741","4590097259282824","Furba","Jackson Moon"
"410.5925846606988","74881","85-0001294","4929513090082621","Gualas Industries","Brayden Barker"
"8696.82086960655","74886","56-0006095","4334829709944699","Woods","Brooklyn Gordon"
"1476.7044840837398","74893","86-0006223","4347493900845117","Furba Company","Easton Silva"
"8536.755656192145","74909","80-0005916","4872545349272873","Terson LLC","Amelia Ellis"
"2280.6382433001545","74912","72-0003445","4872545349272873","Vitae LLC","Amelia Ellis"
"8322.103700922722","74918","34-0009132","4788618055005861","Alist Limited","Emily Sandoval"
"5521.433565855428","74924","85-0001294","4805151060397213","Gualas Industries","Jace Kirk"
"96.0771496763764","74925","01-0000732","4638132279342268","Klein","Bryson Greer"
"17761.313398592538","74928","88-0008193","4051296567638840","Felics LLC","Amelia Lindsey"
"11734.418468076794","74929","81-0008841","4384773068293109","Gualas","Makayla Benton"
"10191.067121230115","74936","50-0003805","4373961024118824","Vitae","Julia Hoffman"
"5806.764972192911","74937","50-0003805","4140912119429271","Vitae","William Castillo"
"10150.951045310332","74941","11-0006376","4170378244644106","QuickLink Company","Isaiah White"
"2756.826726622786","74942","23-0004685","4852437134669634","Nonos Industries","Stella Norman"
"4258.911098567944","74943","03-0001737","4852437134669634","Robutenia","Stella Norman"
"962.0489299317233","74945","31-0000111","4852437134669634","Beans","Stella Norman"
"7676.1151701941635","74946","93-0003587","4852437134669634","Interdem Limited","Stella Norman"
"13998.131714237292","74949","66-0001820","4237920561372000","Linger Consulting","Amelia Bush"
"11449.442432546897","74959","04-0005397","4282405709257333","Klein","Jordan Conner"
"1735.476645584422","74968","88-0006357","4813182188535590","Klein","Levi Avery"
"6625.486688841014","74970","88-0006357","4813182188535590","Klein","Levi Avery"
"4242.8394347716985","74974","11-0000693","4571939373457126","Woods Limited","Jackson Underwood"
"9686.838260978402","74978","10-0009196","4717596837825937","SuperMemo","Eva Simmons"
"5673.177377210296","74979","82-0001602","4717596837825937","Gualas Ltd","Eva Simmons"
"14886.36948904808","74983","20-0002457","4109888567668330","Furba Consulting","Alexa Adkins"
"11210.052060512502","74984","63-0006403","4969980202123208","Klein","Blake Conley"
"4714.37653162328","74989","93-0002628","4189164385364525","Morsem Industries","Henry Whitney"
"17312.55177231403","74994","57-0004864","4559665405902773","Datastore","Carlos Kemp"
"2127.571114084567","74996","24-0002737","4600611278590971","Woods Associates","Jason Taylor"
"12552.0417372042","75000","15-0003005","4083353481918675","Morsem Industries","Carter Martinez"
"3766.0362143858174","75001","21-0009346","4957732545062161","Alist","Austin Roy"
"9056.545970569132","75003","23-0000369","4821443095675303","Erntogra","Aria Malone"
"2832.4285118472962","75006","48-0009265","4432069783938918","Furba","Peyton Mccullough"
"14328.468108533412","75008","92-0008906","4607563597909031","Quicker Industries","Chase Dillard"
"8436.801604162703","75016","23-0008432","4514326820263689","Quisuc","Benjamin Armstrong"
"4419.279437539393","75019","26-0007772","4009549069087202","Hostes Consulting","Kayden Molina"
"10850.11611997784","75020","81-0008841","4384773068293109","Gualas","Makayla Benton"
"4297.389115994954","75023","82-0007635","4095359665333314","Robutenia","Aiden Swanson"
"6738.139052002733","75026","26-0008227","4861172650473793","Furba","Anna Todd"
"11129.641091139169","75027","26-0008227","4861172650473793","Furba","Anna Todd"
"5895.053532521475","75028","23-0004491","4861172650473793","Morsem Company","Anna Todd"
"4653.212722180811","75029","75-0005458","4019915422913715","Morsem","Carlos Grant"
"3472.905200783068","75031","03-0005168","4422742266278273","Yrsa","Dominic Shannon"
"7497.454491557732","75032","35-0001409","4411281019249524","Alist","Kayden Holcomb"
"3008.3636162527628","75033","02-0007280","4411281019249524","Vitae Ltd","Kayden Holcomb"
"7346.268452898128","75037","82-0001602","4317836226699426","Gualas Ltd","Noah Meyer"
"14483.494595064945","75041","24-0003796","4417582676137967","Klein Consulting","Layla Dale"
"2183.577105868004","75045","86-0006223","4472818339044691","Furba Company","Ayden Curry"
"20749.52606072065","75051","72-0003445","4957959987279199","Vitae LLC","Kayden Suarez"
"12570.951016655972","75052","93-0002628","4957959987279199","Morsem Industries","Kayden Suarez"
"11818.770342505888","75057","90-0000437","4012972056822354","SuperMemo","Ryder Bryant"
"12737.876455776695","75063","34-0007462","4051644301564626","Quicker Limited","Amelia Sampson"
"17000.63119353986","75064","87-0005976","4611822805621471","Felics Company","Carlos Flowers"
"3817.101694507815","75066","46-0005023","4215125620396174","Warst LLC","Taylor Lambert"
"7861.946369738314","75072","24-0003796","4727712507081424","Klein Consulting","Arianna Henderson"
"4267.675121313932","75086","04-0005397","4268045549586877","Klein","Kaylee Frazier"
"13402.070974022969","75088","31-0000111","4280284529398243","Beans","Daniel Townsend"
"1056.1873602850865","75092","81-0008841","4158031726506824","Gualas","Mackenzie Paul"
"15756.438238891158","75096","71-0001909","4950433297521101","Woods","Nevaeh Duke"
"10743.124607276943","75104","86-0006223","4182259207084579","Furba Company","Morgan Hudson"
"13127.485797550144","75120","06-0009765","4138696504301658","FlyHigh Consulting","Isaiah Hooper"
"555.4454735107502","75121","63-0008192","4138696504301658","Quicker Associates","Isaiah Hooper"
"9758.046287513496","75127","75-0000495","4786620905599624","Interdem Consulting","Brayden Levy"
"9023.632297485714","75129","22-0008851","4085156564473155","Datastore Industries","Emily Dillard"
"14571.944827062482","75132","75-0005458","4085156564473155","Morsem","Emily Dillard"
"4206.305066043845","75134","20-0002457","4085156564473155","Furba Consulting","Emily Dillard"
"13140.30718411885","75135","53-0000892","4751316150101353","Beans Company","Peyton Mccoy"
"3719.7732503729676","75138","42-0000394","4616725478778764","Klein","Isaac Hubbard"
"9206.047212856101","75145","39-0009205","4950629892497106","SuperMemo Industries","Nathan Brennan"
"6330.067117555742","75149","86-0006223","4448394664067096","Furba Company","Kylie Chavez"
"5086.334533461429","75152","76-0000408","4448394664067096","Felics","Kylie Chavez"
"11070.33328625304","75157","23-0004685","4910403830401870","Nonos Industries","Cooper Ware"
"8644.863630612439","75159","44-0003715","4511025189549695","Klein","Justin Weaver"
"5140.4923844031955","75160","81-0004521","4511025189549695","Nonos","Justin Weaver"
"2905.671089112086","75165","64-0003168","4918063461888548","Felics LLC","William Lee"
"6753.291968202644","75168","64-0003168","4918063461888548","Felics LLC","William Lee"
"18562.38604430998","75175","50-0000685","4530910186882040","Hostes Associates","Elizabeth Petty"
"2963.730794871857","75177","10-0009196","4530910186882040","SuperMemo","Elizabeth Petty"
"15416.008795481413","75185","80-0006193","4389477161305779","Vitae Industries","Autumn Hull"
"9771.522749581762","75194","05-0008600","4234233032844976","Gualas Company","Noah Hodge"
"2310.8559190954775","75195","36-0007858","4385624345492007","Adapt","Alexandra Spencer"
"15640.199782764934","75198","87-0008175","4836108564841289","Yrsa LLC","Peyton Lambert"
"889.5315824504851","75199","66-0001820","4836108564841289","Linger Consulting","Peyton Lambert"
"7069.746640247527","75200","87-0008175","4836108564841289","Yrsa LLC","Peyton Lambert"
"8336.72541771222","75201","50-0000685","4541632516993308","Hostes Associates","Ellie Stanton"
"14901.139049216825","75202","31-0000111","4541632516993308","Beans","Ellie Stanton"
"16161.40155086371","75203","57-0004864","4541632516993308","Datastore","Ellie Stanton"
"13721.518085984137","75204","90-0000437","4541632516993308","SuperMemo","Ellie Stanton"
"8690.838241290896","75208","46-0005023","4371036505564978","Warst LLC","Ava Fitzgerald"
"19300.246672591176","75210","11-0006376","4371036505564978","QuickLink Company","Ava Fitzgerald"
"7332.174357070207","75211","02-0007280","4741025848335538","Vitae Ltd","Abigail Delacruz"
"9683.135234073525","75214","38-0005417","4624911749099368","Felics","Logan Adams"
"8076.215966872399","75215","23-0006351","4624911749099368","Yrsa","Logan Adams"
"5193.938881255894","75216","84-0000621","4624911749099368","Klein Consulting","Logan Adams"
"1325.5973827923335","75217","92-0000812","4624911749099368","Gualas","Logan Adams"
"3765.544823595534","75219","24-0003796","4624911749099368","Klein Consulting","Logan Adams"
"5281.409307540262","75222","46-0005023","4624911749099368","Warst LLC","Logan Adams"
"10155.3578749952","75238","36-0007315","4485526329054613","Woods Inc.","Brody Mendez"
"11204.17295617637","75244","43-0000995","4318049672061682","Yrsa","Samantha Blair"
"5222.367069368431","75245","01-0000732","4318049672061682","Klein","Samantha Blair"
"3021.1539764376384","75249","06-0009765","4120483216560487","FlyHigh Consulting","Carlos Lamb"
"17420.699999782213","75250","84-0000621","4120483216560487","Klein Consulting","Carlos Lamb"
"72.7810512637634","75251","84-0000621","4120483216560487","Klein Consulting","Carlos Lamb"
"4788.892654217989","75252","88-0006357","4120483216560487","Klein","Carlos Lamb"
"15982.837141761334","75256","10-0009196","4841461266814283","SuperMemo","Skylar Shannon"
"5505.542856088522","75258","54-0003611","4204151683452459","Datastore Consulting","Ethan Roth"
"15181.7818208612","75263","36-0007315","4110596034373460","Woods Inc.","Josiah Rojas"
"7480.48987671329","75272","93-0003587","4088137816077553","Interdem Limited","Adam Mack"
"7159.512802580445","75274","23-0008388","4363003730121966","MemorTech","Ava Harrington"
"7180.098882309571","75278","10-0009196","4666674802346170","SuperMemo","Kayden Bean"
"7470.921345689638","75283","15-0002056","4218351630854369","Alist","Cameron Fletcher"
"15500.123769190077","75288","64-0003168","4192690910053923","Felics LLC","Wyatt Yates"
"2102.188480894719","75291","30-0007443","4526262783531778","Porta","Amelia Oneill"
"6271.222105234337","75292","82-0007635","4572803069703970","Robutenia","Autumn Abbott"
"12973.57138365424","75299","22-0006785","4097146858253385","Yrsa","Oliver Sellers"
"16534.455318532688","75300","91-0009634","4097146858253385","FlyHigh Industries","Oliver Sellers"
"14902.95597698291","75306","53-0000892","4446198218866891","Beans Company","Austin Calderon"
"8384.27324176285","75313","43-0000995","4918361969292514","Yrsa","Ashley Nolan"
"4736.302778726598","75315","99-0009488","4625043012072838","FlyHigh LLC","Robert Erickson"
"18969.835625422882","75323","04-0005397","4819040102569794","Klein","Bella Harper"
"3003.238581152833","75327","63-0008192","4182417587481282","Quicker Associates","Camila Gay"
"8203.953370200548","75333","22-0008851","4126628014879075","Datastore Industries","Faith Wolf"
"13201.725812035962","75335","66-0001182","4624976136200549","Terson LLC","Isabella Haley"
"7706.508389407189","75337","66-0001182","4624976136200549","Terson LLC","Isabella Haley"
"12751.530108868288","75340","39-0005558","4545086762201880","Nonos","Blake Golden"
"17155.581423748892","75341","66-0001182","4545086762201880","Terson LLC","Blake Golden"
"7011.78274325959","75342","46-0003505","4545086762201880","MemorTech Consulting","Blake Golden"
"8727.077224921162","75343","27-0007457","4545086762201880","Quisuc","Blake Golden"
"5200.8367349773425","75344","84-0000621","4545086762201880","Klein Consulting","Blake Golden"
"15239.889844858442","75346","75-0000495","4157598558437592","Interdem Consulting","Alexis Whitehead"
"4360.346183298215","75350","03-0001737","4627197792590720","Robutenia","Ashley Workman"
"3497.7514325564784","75351","73-0000254","4830128574126923","Nonos","Ava Richard"
"12627.799053286202","75352","23-0000369","4830128574126923","Erntogra","Ava Richard"
"12462.805720652403","75353","23-0004685","4615520989644311","Nonos Industries","Dylan Baker"
"3809.1202879298885","75354","75-0005458","4202706363927021","Morsem","Gabriella Barnett"
"13297.245101972378","75367","43-0000995","4107868513570451","Yrsa","Julian Wilder"
"3381.9944076173674","75374","26-0007772","4763500936333853","Hostes Consulting","Tyler Travis"
"8876.634380031597","75378","76-0008071","4631115306395414","Gualas","Angel Garcia"
"7450.297873317435","75380","53-0000892","4823833465964428","Beans Company","Jonathan Ratliff"
"9557.877854518929","75381","59-0006985","4328500500394008","Interdem Company","Zachary Cummings"
"6530.823253342053","75387","39-0004999","4598044046731061","Quicker","Andrea Joyner"
"16194.167890577757","75392","51-0008715","4817549844451402","QuickLink Associates","Serenity Curtis"
"2254.473560930316","75398","75-0000495","4956093300756492","Interdem Consulting","Tristan Harris"
"4306.913375220912","75405","55-0003002","4836239716724972","Interdem LLC","Olivia Rasmussen"
"1516.1552841415069","75408","88-0008193","4937849173477449","Felics LLC","Nathan Burke"
"2414.2181247538365","75409","86-0006223","4057788733769941","Furba Company","James Ballard"
"4827.872603852777","75410","85-0001294","4667822684487526","Gualas Industries","Addison Matthews"
"2469.1680805086435","75414","23-0004685","4667822684487526","Nonos Industries","Addison Matthews"
"1965.5004542241359","75415","55-0003002","4652857321014306","Interdem LLC","Ava Hunter"
"1980.624506357488","75418","02-0003007","4928515249555630","SuperMemo","Charles Carlson"
"9543.950427396921","75420","88-0008193","4928515249555630","Felics LLC","Charles Carlson"
"13088.841863006695","75423","39-0009205","4353319846494820","SuperMemo Industries","Stella Tyler"
"13174.588106649484","75432","03-0001737","4690256713621659","Robutenia","Jeremiah Gonzalez"
"4380.725729181435","75443","75-0004311","4722182061207481","Terson Ltd","Cameron Herman"
"9202.42224680533","75448","50-0000685","4509231711665827","Hostes Associates","James Caldwell"
"3159.111708453512","75451","11-0006376","4509231711665827","QuickLink Company","James Caldwell"
"2903.5123851342464","75456","39-0005558","4341828825325313","Nonos","Brooklyn Mays"
"4201.143366304522","75457","38-0005417","4841017215964841","Felics","Alexa Lynch"
"4768.728964496432","75465","52-0001034","4758051180456278","Linger Inc.","Julia Gibson"
"3506.3267455995756","75467","76-0008071","4156779725027711","Gualas","William Berger"
"4369.927226932561","75469","27-0007457","4758208726940773","Quisuc","Victoria Pearson"
"2471.337279649567","75470","92-0008906","4921980647479584","Quicker Industries","Layla Serrano"
"7413.86507438496","75474","45-0004470","4872679179874134","Hostes Limited","Caleb Massey"
"2434.243044211449","75475","48-0007456","4872679179874134","Alist","Caleb Massey"
"2748.699086251102","75476","15-0003005","4060048472733086","Morsem Industries","Ian Francis"
"4282.007667984958","75490","81-0006110","4403494891088569","Buapel Inc.","Autumn Clemons"
"644.4016111532328","75494","22-0008851","4875259805318843","Datastore Industries","Joseph Stevenson"
"3228.571740596382","75500","50-0000685","4381628130037244","Hostes Associates","Nevaeh Lee"
"7361.551113683843","75501","50-0000685","4381628130037244","Hostes Associates","Nevaeh Lee"
"2930.540772742016","75502","53-0008616","4381628130037244","Erntogra","Nevaeh Lee"
"11220.198499586071","75503","35-0006721","4381628130037244","Buapel","Nevaeh Lee"
"8905.094109485415","75510","11-0007398","4638132279342268","Terson","Bryson Greer"
"4003.3906279730068","75515","21-0009346","4080865025714388","Alist","Brayden Oliver"
"14820.121454439566","75525","46-0005023","4807038095045016","Warst LLC","Kimberly Kelly"
"6644.507600549743","75529","71-0001909","4807038095045016","Woods","Kimberly Kelly"
"15397.593957746365","75531","43-0000995","4101664525287234","Yrsa","Katherine Hyde"
"2628.4605509788953","75532","80-0005916","4101664525287234","Terson LLC","Katherine Hyde"
"4226.697306534996","75535","24-0002157","4389696512811454","Woods","Connor Houston"
"9707.612917117793","75536","82-0007635","4389696512811454","Robutenia","Connor Houston"
"11605.345226887584","75541","35-0006721","4368718418491895","Buapel","Harper Mccarthy"
"10274.121360336521","75548","53-0000892","4295738039228649","Beans Company","Khloe Mullen"
"2730.886246492216","75555","75-0005458","4495477068960941","Morsem","Violet Tyler"
"5975.636604539199","75557","75-0005458","4495477068960941","Morsem","Violet Tyler"
"6796.421283727081","75562","45-0004472","4130965985897460","Beans","Elizabeth Wiley"
"11370.544665962865","75563","81-0006110","4939822955312819","Buapel Inc.","Ashley Clements"
"9244.940696538983","75568","76-0008071","4100168489126447","Gualas","Matthew Bright"
"7109.324322899511","75572","34-0007462","4570559035187027","Quicker Limited","Peyton Mathews"
"11458.751476500476","75581","53-0008616","4373961024118824","Erntogra","Julia Hoffman"
"13034.739473575284","75585","45-0008882","4854650158885245","Quisuc Ltd","Savannah Cardenas"
"4749.003675589176","75586","57-0008867","4854650158885245","Warst","Savannah Cardenas"
"3856.145684017731","75594","13-0005158","4310531866885115","QuickLink","Morgan Dickson"
"1890.5107485069857","75595","63-0008192","4310531866885115","Quicker Associates","Morgan Dickson"
"13861.016748983035","75596","02-0000021","4581452384692697","Hostes Inc.","Josiah Watson"
"4828.9960395584085","75604","81-0008841","4092863419642261","Gualas","Cooper Kline"
"15550.193257872732","75605","95-0007462","4092863419642261","Linger Inc.","Cooper Kline"
"2291.081614893302","75609","45-0004472","4869889827738467","Beans","Alyssa Mcdowell"
